0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05020405352115631,0.03879809379577637,0.022569535090184445,-0.08186261355876923,0.10848015546798706,0.03337573052809262,-0.1105390340089798,0.16738128662109375,0.04310527981684231,-0.14152754843235016,0.20423734188079834,0.053180144889807934,-0.035226672887802124,0.22334802150726318,0.01828502097592377,-0.03148648142814636,0.31050658226013184,0.034319577528691525,-0.02591751515865326,0.363891065120697,0.04888895319268727,-0.019837617874145508,0.41028934717178345,0.0600999610261681,0.0014900118112564087,0.22368979454040527,0.020004534883952374,0.0099191814661026,0.3190675377845764,0.03462395982310795,0.015578553080558777,0.3794960081577301,0.04839633943007016,0.021510526537895203,0.43114209175109863,0.05864888222382092,0.03420326113700867,0.2034614086151123,0.024664670019006962,0.04501819610595703,0.2925955653190613,0.03986112193629765,0.05021919310092926,0.34599876403808594,0.05039226056501889,0.05451056361198425,0.39368313550949097,0.05734959037468457,0.06339956820011139,0.1682998538017273,0.03166887329385304,0.07632552087306976,0.2392669916152954,0.04705614761874699,0.08341434597969055,0.2840888500213623,0.05400175393984341,0.0884198471903801,0.32825320959091187,0.05780715660617375,clear
0.0,0.0,0.0,-0.05471275746822357,0.034497857093811035,0.032688271982749484,-0.09400254487991333,0.09992754459381104,0.0511116429997287,-0.13125060498714447,0.1516643762588501,0.06750309167631485,-0.17022357881069183,0.18103539943695068,0.08501215724476197,-0.0462973415851593,0.2338777780532837,0.043713395280917666,-0.04761366546154022,0.3324439525604248,0.06732781676777222,-0.04447127878665924,0.39289945363998413,0.08310652969606735,-0.038527101278305054,0.4454828202724457,0.09589016137846329,-0.003323495388031006,0.23865097761154175,0.047482103837808154,-7.012486457824707e-05,0.3457179665565491,0.07114486096628525,0.005927190184593201,0.41496163606643677,0.08884416965969422,0.014583706855773926,0.47483935952186584,0.1015988558364711,0.03485310077667236,0.21073752641677856,0.05436525939234116,0.05888930708169937,0.3084328770637512,0.08127834348209717,0.0765279084444046,0.3691299557685852,0.10289261935480454,0.09096621721982956,0.42419540882110596,0.11729862986334183,0.06757284700870514,0.15746921300888062,0.06352942882307389,0.10955841839313507,0.2080633044242859,0.09215289799698212,0.13860704004764557,0.23724180459976196,0.1087540358138881,0.1624811589717865,0.2701539695262909,0.11910266129501679,clear
0.0,0.0,0.0,-0.05471275746822357,0.034497857093811035,0.032688271982749484,-0.09400254487991333,0.09992754459381104,0.0511116429997287,-0.13125060498714447,0.1516643762588501,0.06750309167631485,-0.17022357881069183,0.18103539943695068,0.08501215724476197,-0.0462973415851593,0.2338777780532837,0.043713395280917666,-0.04761366546154022,0.3324439525604248,0.06732781676777222,-0.04447127878665924,0.39289945363998413,0.08310652969606735,-0.038527101278305054,0.4454828202724457,0.09589016137846329,-0.003323495388031006,0.23865097761154175,0.047482103837808154,-7.012486457824707e-05,0.3457179665565491,0.07114486096628525,0.005927190184593201,0.41496163606643677,0.08884416965969422,0.014583706855773926,0.47483935952186584,0.1015988558364711,0.03485310077667236,0.21073752641677856,0.05436525939234116,0.05888930708169937,0.3084328770637512,0.08127834348209717,0.0765279084444046,0.3691299557685852,0.10289261935480454,0.09096621721982956,0.42419540882110596,0.11729862986334183,0.06757284700870514,0.15746921300888062,0.06352942882307389,0.10955841839313507,0.2080633044242859,0.09215289799698212,0.13860704004764557,0.23724180459976196,0.1087540358138881,0.1624811589717865,0.2701539695262909,0.11910266129501679,clear
